piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	composed_start	composed_end	composed_source	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	musicbrainz	P86 (composer)	imslp	pdf
SwWV258_fantasia_cromatica	1: 4/4	1: -1	196	196	784	196	196	784		2502.5	2639	1595	0	0	501	d	2.1.0	Adrian Nagel	1562	1621	https://en.wikipedia.org/wiki/Jan_Pieterszoon_Sweelinck (composer’s life span)	Jan Pieterszoon Sweelinck	Fantasia cromatica			SwWV 258					2020-01-07	3.02	Linux			Fantasia cromatica, SwWV 258	Jan Pieterszoon Sweelinck	3.6.2	2.5.2	MS3	MS3/SwWV258_fantasia_cromatica.mscx	False	38-81 (D2-A5)	capx	50-81 (D3-A5)	Organ	38-64 (D2-E4)	Organ	38-57 (D2-A3)	Pedal	https://musicbrainz.org/work/336478f5-7449-4ca1-a7b8-7a2bb575855d	Q110294	https://imslp.org/wiki/Fantasia_cromatica,_SwWV_258_(Sweelinck,_Jan_Pieterszoon)	https://imslp.org/wiki/Special:ReverseLookup/25076
